shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
664478,376,6,"[5, 6]","[6, 2, 5, 9]",22,"[[5, 6, 3]]",[14],[['D']],5,0,2.0
664532,262,2,"[2, 10]","[2, 4, 9, 5]",20,"[[2, 10, 8]]",[20],"[['H', 'S']]",13,2,0.0
664545,259,10,"[10, 6]","[10, 4, 11, 11, 11]",17,"[[10, 6]]",[16],[['R']],-1,0,-0.5
664545,240,11,"[7, 4]","[11, 2, 10, 11, 5]",19,"[[7, 4, 11]]",[12],"[['N', 'D']]",-6,-1,-2.0
664552,211,7,"[4, 10]","[7, 8, 7]",22,"[[4, 10, 11, 8]]",[23],"[['H', 'H']]",5,1,-1.0
664607,326,9,"[10, 10]","[9, 4, 9]",22,"[[10, 10]]",[20],[['S']],10,1,1.0
664631,392,10,"[5, 9]","[10, 6, 8]",24,"[[5, 9, 8]]",[22],[['H']],-5,0,-1.0
664637,369,10,"[11, 7]","[10, 6, 2]",18,"[[11, 7, 10]]",[18],"[['H', 'S']]",1,0,0.0
664652,351,5,"[3, 7]","[5, 4, 8]",17,"[[3, 7, 10]]",[20],[['D']],5,0,2.0
664684,392,4,"[3, 2]","[4, 11, 10, 10]",25,"[[3, 2, 5, 9]]",[19],"[['H', 'H', 'S']]",3,0,1.0
664684,318,5,"[9, 4]","[5, 10, 8]",23,"[[9, 4]]",[13],[['S']],-1,0,1.0
664685,416,2,"[4, 10]","[2, 7, 7, 5]",21,"[[4, 10]]",[14],[['S']],-3,0,-1.0
664716,221,10,"[5, 11]","[10, 3, 7]",20,"[[5, 11, 4]]",[20],"[['H', 'S']]",4,0,0.0
664747,383,9,"[10, 5]","[9, 10]",19,"[[10, 5, 4]]",[19],"[['H', 'S']]",-1,0,0.0
664757,259,2,"[11, 10]","[2, 6, 11]",19,"[[11, 10]]",['BJ'],[['S']],14,2,1.5
664757,215,11,"[9, 2]","[11, 8]",19,"[[9, 2, 3]]",[14],"[['N', 'D']]",5,1,-2.0
664764,397,11,"[10, 10]","[11, 5, 10, 3]",19,"[[10, 10]]",[20],"[['N', 'S']]",0,0,1.0
664769,314,4,"[9, 10]","[4, 7, 6]",17,"[[9, 10]]",[19],[['S']],5,0,1.0
664775,378,6,"[9, 7]","[6, 7, 8]",21,"[[9, 7]]",[16],[['S']],-5,0,-1.0
664782,279,2,"[10, 10]","[2, 10, 9]",21,"[[10, 10]]",[20],[['S']],-10,-1,-1.0
664790,142,4,"[3, 9]","[4, 10, 6]",20,"[[3, 9]]",[12],[['S']],-7,-2,-1.0
664792,330,5,"[10, 2]","[5, 5, 5, 4]",19,"[[10, 2]]",[12],[['S']],0,0,-1.0
664806,284,3,"[4, 10]","[3, 4, 10]",17,"[[4, 10]]",[14],[['S']],1,0,-1.0
664812,350,7,"[2, 11]","[7, 8, 10]",25,"[[2, 11, 10, 8]]",[21],"[['H', 'H', 'S']]",4,0,1.0
664824,125,9,"[9, 2]","[9, 6, 10]",25,"[[9, 2, 9]]",[20],[['D']],6,2,2.0
664849,387,8,"[10, 3]","[8, 6, 8]",22,"[[10, 3, 9]]",[22],[['H']],2,0,-1.0
664853,221,10,"[5, 9]","[10, 7]",17,"[[5, 9, 8]]",[22],[['H']],1,0,-1.0
664886,282,9,"[6, 3]","[9, 3, 10]",22,"[[6, 3, 9]]",[18],"[['H', 'S']]",-9,-1,1.0
664892,329,4,"[8, 10]","[4, 8, 2, 10]",24,"[[8, 10]]",[18],[['S']],5,0,1.0
664898,381,10,"[4, 2]","[10, 10]",20,"[[4, 2, 3, 10]]",[19],"[['H', 'H', 'S']]",-5,0,-1.0
664931,108,10,"[2, 6]","[10, 6, 11]",17,"[[2, 6, 3, 10]]",[21],"[['H', 'H', 'S']]",-11,-5,1.0
664936,266,4,"[11, 8]","[4, 6, 10]",20,"[[11, 8]]",[19],[['S']],3,0,-1.0
664957,298,10,"[10, 10]","[10, 5, 3]",18,"[[10, 10]]",[20],[['S']],-14,-2,1.0
664972,153,10,"[4, 3]","[10, 2, 10]",22,"[[4, 3, 10]]",[17],"[['H', 'S']]",-3,-1,1.0
664991,251,10,"[5, 7]","[10, 10]",20,"[[5, 7, 10]]",[22],[['H']],-8,-1,-1.0
664993,318,4,"[4, 10]","[4, 8, 9]",21,"[[4, 10]]",[14],[['S']],10,1,-1.0
665012,245,10,"[6, 8]","[10, 10]",20,"[[6, 8, 7]]",[21],"[['H', 'S']]",-7,-1,1.0
665046,358,10,"[7, 11]","[10, 10]",20,"[[7, 11, 4, 8]]",[20],"[['H', 'H', 'S']]",19,2,0.0
665053,329,11,"[9, 3]","[11, 5, 2]",18,"[[9, 3, 3, 10]]",[25],"[['N', 'H', 'H']]",17,2,-1.0
665058,327,11,"[9, 5]","[11, 3, 5]",19,"[[9, 5, 5]]",[19],"[['N', 'H', 'S']]",1,0,0.0
665064,182,3,"[2, 8]","[3, 10, 3, 3]",19,"[[2, 8, 7]]",[17],[['D']],-15,-4,-2.0
665088,363,10,"[2, 10]","[10, 4, 10]",24,"[[2, 10, 4, 2]]",[18],"[['H', 'H', 'S']]",-6,0,1.0
665135,212,10,"[2, 10]","[10, 2, 6]",18,"[[2, 10, 7]]",[19],"[['H', 'S']]",11,2,1.0
665144,160,5,"[10, 10]","[5, 10, 2]",17,"[[10, 10]]",[20],[['S']],-1,0,1.0
665154,335,10,"[7, 5]","[10, 10]",20,"[[7, 5, 4, 11]]",[17],"[['H', 'H', 'S']]",2,0,-1.0
665173,268,9,"[10, 3]","[9, 8]",17,"[[10, 3, 10]]",[23],[['H']],1,0,-1.0
665182,321,10,"[2, 7]","[10, 10]",20,"[[2, 7, 2, 11, 8]]",[20],"[['H', 'H', 'H', 'S']]",13,2,0.0
665203,215,3,"[6, 3]","[3, 4, 11]",18,"[[6, 3, 8]]",[17],[['D']],-4,0,-2.0
665218,224,10,"[10, 3]","[10, 10]",20,"[[10, 3, 9]]",[22],[['H']],2,0,-1.0
665218,193,7,"[4, 8]","[7, 9, 3]",19,"[[4, 8, 11, 7]]",[20],"[['H', 'H', 'S']]",-4,-1,1.0
665222,350,10,"[2, 9]","[10, 5, 11, 10]",26,"[[2, 9, 5]]",[16],[['D']],1,0,2.0
665241,121,6,"[10, 4]","[6, 2, 10]",18,"[[10, 4]]",[14],[['S']],12,5,-1.0
665245,261,8,"[6, 10]","[8, 10]",18,"[[6, 10, 4]]",[20],"[['H', 'S']]",1,0,1.0
665248,210,11,"[7, 10]","[11, 7]",18,"[[7, 10]]",[17],"[['N', 'R']]",13,3,-0.5
665261,388,7,"[10, 10]","[7, 10]",17,"[[10, 10]]",[20],[['S']],-6,0,1.0
665288,239,9,"[6, 10]","[9, 6, 10]",25,"[[6, 10]]",[16],[['R']],-12,-2,-0.5
665289,151,8,"[8, 10]","[8, 10]",18,"[[8, 10]]",[18],[['S']],-14,-4,0.0
665311,346,4,"[10, 8]","[4, 10, 2, 3]",19,"[[10, 8]]",[18],[['S']],6,0,-1.0
665328,167,2,"[6, 3]","[2, 11, 3, 10, 8]",24,"[[6, 3, 5]]",[14],"[['H', 'S']]",-8,-2,1.0
665337,306,9,"[7, 7]","[9, 8]",17,"[[7, 7, 6]]",[20],"[['H', 'S']]",7,1,1.0
665347,331,6,"[9, 11]","[6, 3, 11]",20,"[[9, 11]]",[20],[['S']],-2,0,0.0
665369,322,10,"[5, 7]","[10, 10]",20,"[[5, 7, 10]]",[22],[['H']],5,0,-1.0
665372,405,9,"[3, 3]","[9, 11]",20,"[[3, 3, 11, 10]]",[17],"[['H', 'H', 'S']]",0,0,-1.0
665372,189,10,"[2, 5]","[10, 10]",20,"[[2, 5, 2, 10]]",[19],"[['H', 'H', 'S']]",1,0,-1.0
665375,186,9,"[10, 3]","[9, 9]",18,"[[10, 3, 3, 6]]",[22],"[['H', 'H']]",-10,-2,-1.0
665413,312,3,"[7, 8]","[3, 11, 4]",18,"[[7, 8]]",[15],[['S']],9,1,-1.0
665419,389,10,"[6, 9]","[10, 8]",18,"[[6, 9]]",[15],[['R']],11,1,-0.5
665424,293,2,"[5, 9]","[2, 4, 10, 7]",23,"[[5, 9]]",[14],[['S']],-9,-1,1.0
665424,287,10,"[7, 10]","[10, 10]",20,"[[7, 10]]",[17],[['S']],-7,-1,-1.0
665471,360,4,"[11, 3]","[4, 10, 6]",20,"[[11, 3, 7]]",[21],"[['H', 'S']]",1,0,1.0
665472,370,10,"[10, 5]","[10, 6, 4]",20,"[[10, 5]]",[15],[['R']],3,0,-0.5
665481,400,5,"[10, 4]","[5, 11, 6, 2, 9]",23,"[[10, 4]]",[14],[['S']],1,0,1.0
665481,316,6,"[11, 3]","[6, 9, 10]",25,"[[11, 3, 10]]",[14],[['D']],1,0,2.0
665481,289,10,"[9, 10]","[10, 9]",19,"[[9, 10]]",[19],[['S']],-2,0,0.0
665519,324,11,"[9, 9]","[11, 9]",20,"[[9, 9]]",[18],"[['N', 'S']]",0,0,-1.0
665531,281,10,"[8, 11]","[10, 7]",17,"[[8, 11]]",[19],[['S']],-14,-2,1.0
665542,416,4,"[9, 8]","[4, 7, 2, 10]",23,"[[9, 8]]",[17],[['S']],1,0,1.0
665558,364,3,"[10, 9]","[3, 3, 5, 10]",21,"[[10, 9]]",[19],[['S']],-1,0,-1.0
665560,272,10,"[6, 5]","[10, 5, 10]",25,"[[6, 5, 10]]",[21],[['D']],-2,0,2.0
665596,286,10,"[10, 4]","[10, 10]",20,"[[10, 4, 9]]",[23],[['H']],14,2,-1.0
665611,405,10,"[6, 3]","[10, 10]",20,"[[6, 3, 4, 10]]",[23],"[['H', 'H']]",-5,0,-1.0
665611,153,2,"[10, 10]","[2, 8, 3, 9]",22,"[[10, 10]]",[20],[['S']],-10,-3,1.0
665612,312,6,"[4, 4]","[6, 10, 9]",25,"[[4, 7, 6], [4, 3, 3, 4]]","[17, 14]","[['P', 'D'], ['H', 'H', 'S']]",-4,0,3.0
665612,139,7,"[9, 10]","[7, 10]",17,"[[9, 10]]",[19],[['S']],8,2,1.0
665622,261,8,"[10, 4]","[8, 4, 10]",22,"[[10, 4, 10]]",[24],[['H']],10,1,-1.0
665665,379,10,"[3, 5]","[10, 10]",20,"[[3, 5, 7, 9]]",[24],"[['H', 'H']]",-8,-1,-1.0
665703,99,6,"[6, 10]","[6, 11, 10]",17,"[[6, 10]]",[16],[['S']],0,0,-1.0
665706,260,9,"[8, 5]","[9, 3, 6]",18,"[[8, 5, 10]]",[23],[['H']],9,1,-1.0
665730,410,10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],0,0,1.0
665738,177,7,"[2, 8]","[7, 11]",18,"[[2, 8, 8]]",[18],[['D']],2,0,0.0
665742,277,5,"[8, 10]","[5, 11, 11, 6, 5]",18,"[[8, 10]]",[18],[['S']],-18,-3,0.0
665757,194,7,"[8, 4]","[7, 4, 4, 6]",21,"[[8, 4, 6]]",[18],"[['H', 'S']]",-12,-3,-1.0
665763,167,4,"[3, 2]","[4, 7, 10]",21,"[[3, 2, 6, 4]]",[15],"[['H', 'H', 'S']]",-10,-3,-1.0
665780,130,4,"[7, 10]","[4, 4, 6, 3]",17,"[[7, 10]]",[17],[['S']],-13,-5,0.0
665786,388,6,"[6, 8]","[6, 6, 10]",22,"[[6, 8]]",[14],[['S']],-3,0,1.0
665792,90,2,"[6, 6]","[2, 10, 8]",20,"[[6, 10], [6, 10]]","[16, 16]","[['P', 'S'], ['S']]",-2,-1,-2.0
665797,87,4,"[4, 10]","[4, 5, 2, 4, 10]",25,"[[4, 10]]",[14],[['S']],4,2,1.0
665812,114,10,"[4, 6]","[10, 8]",18,"[[4, 6, 3, 5]]",[18],"[['H', 'H', 'S']]",-6,-2,0.0
665819,242,7,"[5, 3]","[7, 3, 10]",20,"[[5, 3, 6, 10]]",[24],"[['H', 'H']]",2,0,-1.0
665820,110,10,"[6, 11]","[10, 2, 7]",19,"[[6, 11, 9, 2]]",[18],"[['H', 'H', 'S']]",-3,-1,-1.0
665836,332,10,"[10, 9]","[10, 5, 6]",21,"[[10, 9]]",[19],[['S']],-2,0,-1.0
665845,284,7,"[8, 8]","[7, 5, 10]",22,"[[8, 4, 3, 7], [8, 9]]","[22, 17]","[['P', 'H', 'H'], ['S']]",5,0,0.0
665849,92,2,"[10, 6]","[2, 3, 3, 10]",18,"[[10, 6]]",[16],[['S']],-8,-4,-1.0
665863,145,4,"[9, 2]","[4, 2, 9, 10]",25,"[[9, 2, 10]]",[21],[['D']],1,0,2.0
665908,260,7,"[10, 9]","[7, 9, 4]",20,"[[10, 9]]",[19],[['S']],1,0,-1.0
665915,387,5,"[3, 10]","[5, 4, 5, 4]",18,"[[3, 10]]",[13],[['S']],3,0,-1.0
665916,221,8,"[2, 9]","[8, 9]",17,"[[2, 9, 5]]",[16],[['D']],13,3,-2.0
665918,157,5,"[7, 9]","[5, 10, 9]",24,"[[7, 9]]",[16],[['S']],3,0,1.0
665932,110,9,"[3, 9]","[9, 3, 6]",18,"[[3, 9, 5]]",[17],"[['H', 'S']]",-12,-5,-1.0
665936,281,9,"[10, 9]","[9, 8]",17,"[[10, 9]]",[19],[['S']],17,3,1.0
665940,105,3,"[10, 5]","[3, 7, 10]",20,"[[10, 5]]",[15],[['S']],5,2,-1.0
665943,178,2,"[10, 11]","[2, 10, 10]",22,"[[10, 11]]",['BJ'],[['S']],6,1,1.5
665951,204,10,"[10, 9]","[10, 3, 10]",23,"[[10, 9]]",[19],[['S']],11,2,1.0
666028,332,5,"[6, 5]","[5, 5, 4, 3]",17,"[[6, 5, 10]]",[21],[['D']],3,0,2.0
666034,88,10,"[2, 3]","[10, 10]",20,"[[2, 3, 7, 11, 7]]",[20],"[['H', 'H', 'H', 'S']]",4,2,0.0
666056,385,10,"[6, 6]","[10, 10]",20,"[[6, 6, 5]]",[17],"[['H', 'S']]",-2,0,-1.0
666057,117,6,"[4, 4]","[6, 9, 3]",18,"[[4, 2, 2, 10], [4, 8]]","[18, 12]","[['P', 'H', 'H', 'S'], ['S']]",1,0,-1.0
666091,313,2,"[10, 10]","[2, 8, 10]",20,"[[10, 10]]",[20],[['S']],3,0,0.0
666100,107,10,"[8, 6]","[10, 6, 10]",26,"[[8, 6, 4]]",[18],"[['H', 'S']]",-16,-7,1.0
666111,249,10,"[10, 10]","[10, 5, 10]",25,"[[10, 10]]",[20],[['S']],-14,-2,1.0
666136,129,10,"[7, 10]","[10, 9]",19,"[[7, 10]]",[17],[['S']],13,5,-1.0
666175,115,9,"[10, 3]","[9, 6, 5]",20,"[[10, 3, 3, 10]]",[26],"[['H', 'H']]",-26,-11,-1.0
666193,244,6,"[5, 3]","[6, 3, 4, 2, 4]",19,"[[5, 3, 10]]",[18],"[['H', 'S']]",3,0,-1.0
666209,385,10,"[9, 11]","[10, 4, 7]",21,"[[9, 11]]",[20],[['S']],-8,-1,-1.0
666266,411,8,"[3, 2]","[8, 10]",18,"[[3, 2, 5, 9]]",[19],"[['H', 'H', 'S']]",2,0,1.0
666275,178,3,"[9, 5]","[3, 2, 11, 6, 8]",20,"[[9, 5]]",[14],[['S']],-5,-1,-1.0
666284,103,2,"[7, 6]","[2, 10, 10]",22,"[[7, 6]]",[13],[['S']],5,2,1.0
666288,328,6,"[10, 10]","[6, 10, 7]",23,"[[10, 10]]",[20],[['S']],-9,-1,1.0
666294,416,8,"[9, 7]","[8, 8, 10]",26,"[[9, 7, 11]]",[17],"[['H', 'S']]",0,0,1.0
666319,274,10,"[10, 6]","[10, 11]",BJ,"[[10, 6]]",[16],[[]],4,0,-1.0
666381,272,5,"[6, 10]","[5, 11, 11, 11]",18,"[[6, 10]]",[16],[['S']],-4,0,-1.0
666396,361,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],6,0,0.0
666400,411,10,"[10, 10]","[10, 4, 7]",21,"[[10, 10]]",[20],[['S']],5,0,-1.0
666401,336,4,"[11, 5]","[4, 2, 2, 6, 10]",24,"[[11, 5, 10]]",[16],[['D']],0,0,2.0
666419,175,7,"[3, 10]","[7, 9, 10]",26,"[[3, 10, 10]]",[23],[['H']],-16,-4,-1.0
666438,110,8,"[6, 10]","[8, 7, 4]",19,"[[6, 10, 10]]",[26],[['H']],4,1,-1.0
666448,100,8,"[7, 11]","[8, 10]",18,"[[7, 11]]",[18],[['S']],4,2,0.0
666495,168,7,"[7, 10]","[7, 7, 3]",17,"[[7, 10]]",[17],[['S']],12,3,0.0
666525,371,4,"[10, 10]","[4, 3, 10]",17,"[[10, 10]]",[20],[['S']],-7,0,1.0
666564,342,6,"[6, 4]","[6, 9, 3]",18,"[[6, 4, 5]]",[15],[['D']],-3,0,-2.0
666572,375,5,"[4, 4]","[5, 11, 6, 3, 11, 4]",20,"[[4, 10], [4, 10], [4, 3, 10]]","[14, 14, 17]","[['P', 'P', 'S'], ['S'], ['H', 'S']]",-4,0,-3.0
666574,248,8,"[4, 5]","[8, 5, 10]",23,"[[4, 5, 10]]",[19],"[['H', 'S']]",2,0,1.0
666582,293,10,"[10, 2]","[10, 10]",20,"[[10, 2, 4, 5]]",[21],"[['H', 'H', 'S']]",1,0,1.0
666587,249,10,"[5, 6]","[10, 11]",BJ,"[[5, 6]]",[11],[[]],7,1,-1.0
666601,217,9,"[3, 10]","[9, 4, 11, 4]",18,"[[3, 10, 10]]",[23],[['H']],-3,0,-1.0
666621,132,4,"[10, 9]","[4, 10, 10]",24,"[[10, 9]]",[19],[['S']],-8,-3,1.0
666652,321,10,"[4, 2]","[10, 11]",BJ,"[[4, 2]]",[6],[[]],4,0,-1.0
666653,242,6,"[6, 10]","[6, 7, 8]",21,"[[6, 10]]",[16],[['S']],7,1,-1.0
666666,341,6,"[9, 3]","[6, 11, 3]",20,"[[9, 3]]",[12],[['S']],8,1,-1.0
666680,416,4,"[10, 6]","[4, 4, 10]",18,"[[10, 6]]",[16],[['S']],-2,0,-1.0
666695,343,6,"[11, 7]","[6, 4, 3, 9]",22,"[[11, 7, 3]]",[21],[['D']],25,3,2.0
666698,172,3,"[4, 2]","[3, 7, 2, 3, 2]",17,"[[4, 2, 7]]",[13],"[['H', 'S']]",-7,-2,-1.0
666705,168,9,"[5, 8]","[9, 9]",18,"[[5, 8, 8]]",[21],"[['H', 'S']]",-6,-1,1.0
666706,265,5,"[3, 10]","[5, 9, 7]",21,"[[3, 10]]",[13],[['S']],2,0,-1.0
666708,82,11,"[10, 11]","[11, 3, 10, 10]",24,"[[10, 11]]",['BJ'],"[['N', 'S']]",-4,-2,1.5
666744,394,7,"[11, 9]","[7, 2, 9]",18,"[[11, 9]]",[20],[['S']],-3,0,1.0
666792,127,10,"[11, 10]","[10, 8]",18,"[[11, 10]]",['BJ'],[['S']],-11,-4,1.5
666827,84,11,"[5, 3]","[11, 10]",BJ,"[[5, 3]]",[8],[['N']],-4,-2,-1.0
666860,295,11,"[5, 10]","[11, 6, 2]",19,"[[5, 10]]",[15],"[['N', 'R']]",8,1,-0.5
666874,137,10,"[6, 10]","[10, 3, 2, 6]",21,"[[6, 10]]",[16],[['R']],-13,-4,-0.5
666875,381,10,"[5, 5]","[10, 10]",20,"[[5, 5, 2, 3, 10]]",[25],"[['H', 'H', 'H']]",-8,-1,-1.0
666895,416,7,"[9, 10]","[7, 8, 9]",24,"[[9, 10]]",[19],[['S']],-2,0,1.0
666944,113,7,"[10, 2]","[7, 6, 8]",21,"[[10, 2, 7]]",[19],"[['H', 'S']]",-10,-4,-1.0
666972,92,7,"[7, 7]","[7, 2, 4, 8]",21,"[[7, 4, 5], [7, 9, 9]]","[16, 25]","[['P', 'D'], ['H']]",8,4,-3.0
666989,117,6,"[11, 8]","[6, 6, 10]",22,"[[11, 8, 2]]",[21],[['D']],-10,-4,2.0
667009,305,9,"[10, 2]","[9, 10]",19,"[[10, 2, 10]]",[22],[['H']],11,1,-1.0
667053,365,11,"[10, 7]","[11, 8]",19,"[[10, 7]]",[17],"[['N', 'R']]",6,0,-0.5
667077,239,5,"[10, 10]","[5, 6, 2, 5]",18,"[[10, 10]]",[20],[['S']],12,2,1.0
667089,170,11,"[10, 8]","[11, 10]",BJ,"[[10, 8]]",[18],[['N']],-7,-2,-1.0
667091,216,9,"[10, 6]","[9, 8]",17,"[[10, 6]]",[16],[['R']],3,0,-0.5
667096,110,10,"[10, 9]","[10, 8]",18,"[[10, 9]]",[19],[['S']],0,0,1.0
667100,353,6,"[10, 3]","[6, 10, 7]",23,"[[10, 3]]",[13],[['S']],-1,0,1.0
667112,207,4,"[7, 3]","[4, 10, 7]",21,"[[7, 3, 9]]",[19],[['D']],7,1,-2.0
667112,120,9,"[10, 9]","[9, 3, 8]",20,"[[10, 9]]",[19],[['S']],-3,-1,-1.0
667122,297,9,"[10, 8]","[9, 7, 7]",23,"[[10, 8]]",[18],[['S']],-6,-1,1.0
667139,246,10,"[3, 10]","[10, 10]",20,"[[3, 10, 3, 7]]",[23],"[['H', 'H']]",2,0,-1.0
667150,339,5,"[4, 11]","[5, 10, 11, 10]",26,"[[4, 11, 6]]",[21],[['D']],-3,0,2.0
667152,247,10,"[4, 2]","[10, 6, 11]",17,"[[4, 2, 2, 8, 2]]",[18],"[['H', 'H', 'H', 'S']]",1,0,1.0
667174,305,2,"[7, 10]","[2, 6, 7, 9]",24,"[[7, 10]]",[17],[['S']],3,0,1.0
667176,136,10,"[4, 10]","[10, 10]",20,"[[4, 10, 4]]",[18],"[['H', 'S']]",4,1,-1.0
667194,160,9,"[3, 9]","[9, 7, 10]",26,"[[3, 9, 10]]",[22],[['H']],9,2,-1.0
667229,140,10,"[10, 8]","[10, 7]",17,"[[10, 8]]",[18],[['S']],2,0,1.0
667247,318,10,"[6, 10]","[10, 7]",17,"[[6, 10]]",[16],[['R']],13,2,-0.5
667249,252,10,"[4, 10]","[10, 8]",18,"[[4, 10, 2, 7]]",[23],"[['H', 'H']]",-8,-1,-1.0
667249,229,7,"[6, 7]","[7, 3, 6, 3]",19,"[[6, 7, 6]]",[19],"[['H', 'S']]",-8,-1,0.0
667275,259,2,"[9, 2]","[2, 8, 3, 10]",23,"[[9, 2, 2]]",[13],[['D']],1,0,2.0
667285,232,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],-12,-2,0.0
667303,370,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],0,0,0.0
667305,117,9,"[2, 11]","[9, 9]",18,"[[2, 11, 4, 3]]",[20],"[['H', 'H', 'S']]",7,3,1.0
667326,91,11,"[7, 6]","[11, 4, 6]",21,"[[7, 6, 5]]",[18],"[['N', 'H', 'S']]",5,2,-1.0
667334,256,8,"[10, 10]","[8, 4, 11, 5]",18,"[[10, 10]]",[20],[['S']],1,0,1.0
667371,400,10,"[4, 6]","[10, 10]",20,"[[4, 6, 9]]",[19],"[['H', 'S']]",-1,0,-1.0
667374,165,11,"[10, 7]","[11, 4, 11, 9, 6]",21,"[[10, 7]]",[17],"[['N', 'R']]",-7,-2,-0.5
667424,253,7,"[8, 9]","[7, 7, 5]",19,"[[8, 9]]",[17],[['S']],24,4,-1.0
667462,256,2,"[7, 10]","[2, 2, 10, 2, 4]",20,"[[7, 10]]",[17],[['S']],4,0,-1.0
667491,339,3,"[10, 6]","[3, 2, 4, 11]",20,"[[10, 6]]",[16],[['S']],-1,0,-1.0
667505,136,4,"[6, 10]","[4, 3, 4, 3, 10]",24,"[[6, 10]]",[16],[['S']],-5,-1,1.0
667514,109,10,"[5, 9]","[10, 11]",BJ,"[[5, 9]]",[14],[[]],7,3,-1.0
667516,118,7,"[8, 11]","[7, 4, 3, 8]",22,"[[8, 11]]",[19],[['S']],6,2,1.0
667522,107,7,"[10, 5]","[7, 7, 10]",24,"[[10, 5, 10]]",[25],[['H']],9,4,-1.0
667529,162,5,"[2, 10]","[5, 8, 9]",22,"[[2, 10]]",[12],[['S']],14,4,1.0
667529,79,2,"[10, 4]","[2, 10, 10]",22,"[[10, 4]]",[14],[['S']],7,4,1.0
667550,324,9,"[2, 3]","[9, 10]",19,"[[2, 3, 7, 2, 10]]",[24],"[['H', 'H', 'H']]",2,0,-1.0
667556,281,10,"[11, 10]","[10, 2, 4, 3]",19,"[[11, 10]]",['BJ'],[['S']],-6,-1,1.5
667559,112,10,"[2, 10]","[10, 8]",18,"[[2, 10, 4, 3]]",[19],"[['H', 'H', 'S']]",6,2,1.0
667583,224,10,"[2, 6]","[10, 2, 11, 3, 3]",19,"[[2, 6, 10]]",[18],"[['H', 'S']]",0,0,-1.0
667585,236,11,"[2, 6]","[11, 8]",19,"[[2, 6, 10]]",[18],"[['N', 'H', 'S']]",6,1,-1.0
667613,416,5,"[9, 10]","[5, 10, 2]",17,"[[9, 10]]",[19],[['S']],-3,0,1.0
667648,338,3,"[10, 8]","[3, 10, 6]",19,"[[10, 8]]",[18],[['S']],-3,0,-1.0
667659,243,8,"[10, 3]","[8, 10]",18,"[[10, 3, 9]]",[22],[['H']],5,1,-1.0
667704,331,11,"[4, 5]","[11, 9]",20,"[[4, 5, 8]]",[17],"[['N', 'H', 'S']]",12,1,-1.0
667726,173,3,"[4, 10]","[3, 5, 10]",18,"[[4, 10]]",[14],[['S']],7,2,-1.0
667754,143,3,"[8, 8]","[3, 5, 3, 10]",21,"[[8, 6], [8, 10]]","[14, 18]","[['P', 'S'], ['S']]",-22,-8,-2.0
667770,299,10,"[10, 11]","[10, 7]",17,"[[10, 11]]",['BJ'],[['S']],3,0,1.5
667783,112,9,"[11, 5]","[9, 2, 3, 10]",24,"[[11, 5, 10, 4]]",[20],"[['H', 'H', 'S']]",-5,-2,1.0
667794,198,9,"[3, 8]","[9, 10]",19,"[[3, 8, 9]]",[20],[['D']],2,0,2.0
667816,254,10,"[3, 7]","[10, 11]",BJ,"[[3, 7]]",[10],[[]],-1,0,-1.0
667829,371,10,"[10, 2]","[10, 2, 6]",18,"[[10, 2, 8]]",[20],"[['H', 'S']]",2,0,1.0
667831,416,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-1,0,-1.0
667831,301,10,"[10, 4]","[10, 2, 10]",22,"[[10, 4, 3]]",[17],"[['H', 'S']]",-7,-1,1.0
667874,366,8,"[7, 10]","[8, 2, 4, 4]",18,"[[7, 10]]",[17],[['S']],1,0,-1.0
667874,272,5,"[4, 10]","[5, 9, 5]",19,"[[4, 10]]",[14],[['S']],-7,-1,-1.0
667898,168,11,"[10, 6]","[11, 10]",BJ,"[[10, 6]]",[16],[['N']],8,2,-1.0
667916,257,10,"[10, 10]","[10, 2, 5]",17,"[[10, 10]]",[20],[['S']],3,0,1.0
667919,215,2,"[10, 4]","[2, 11, 8]",21,"[[10, 4]]",[14],[['S']],3,0,-1.0
667928,223,8,"[10, 2]","[8, 3, 8]",19,"[[10, 2, 3, 2]]",[17],"[['H', 'H', 'S']]",9,2,-1.0
667941,416,9,"[10, 11]","[9, 3, 7]",19,"[[10, 11]]",['BJ'],[['S']],0,0,1.5
667957,228,4,"[8, 5]","[4, 2, 8, 4]",18,"[[8, 5]]",[13],[['S']],-8,-1,-1.0
667969,218,8,"[4, 9]","[8, 10]",18,"[[4, 9, 4]]",[17],"[['H', 'S']]",-5,-1,-1.0
668016,149,2,"[10, 6]","[2, 9, 10]",21,"[[10, 6]]",[16],[['S']],-1,0,-1.0
668021,210,10,"[5, 10]","[10, 10]",20,"[[5, 10]]",[15],[['R']],0,0,-0.5
668028,125,8,"[7, 2]","[8, 2, 5, 6]",21,"[[7, 2, 10]]",[19],"[['H', 'S']]",-2,0,-1.0
668041,398,10,"[11, 9]","[10, 6, 10]",26,"[[11, 9]]",[20],[['S']],-15,-1,1.0
